source;target;kind
46A-001-01: Sluis Heumen (MWW) (1927, 2036);Middenhoofd;has_aspect
46A-001-01: Sluis Heumen (MWW) (1927, 2036);Kolkbreedte tussen 10m en 20m;has_aspect
46A-001-01: Sluis Heumen (MWW) (1927, 2036);Verval tussen 3m en 6m;has_aspect
50F-350-02: Sluis III (2015, Onbekend);Eenzijdig kerend;has_aspect
50F-350-02: Sluis III (2015, Onbekend);Enkel kerend;has_aspect
50F-350-02: Sluis III (2015, Onbekend);Puntdeur;has_aspect
50F-350-02: Sluis III (2015, Onbekend);CEMT II (beperkt);has_aspect
50F-350-02: Sluis III (2015, Onbekend);Kolkbreedte tussen 10m en 20m;has_aspect
50F-350-02: Sluis III (2015, Onbekend);Verval tussen 3m en 6m;has_aspect
51H-003-01: Sluis 11 (2003, 2112);Eenzijdig kerend;has_aspect
51H-003-01: Sluis 11 (2003, 2112);Enkel kerend;has_aspect
51H-003-01: Sluis 11 (2003, 2112);Puntdeur;has_aspect
51H-003-01: Sluis 11 (2003, 2112);Deurschuiven;has_aspect
51H-003-01: Sluis 11 (2003, 2112);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
51H-003-01: Sluis 11 (2003, 2112);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
51H-003-01: Sluis 11 (2003, 2112);CEMT II;has_aspect
51H-003-01: Sluis 11 (2003, 2112);Kolkbreedte kleiner dan 10m;has_aspect
51H-003-01: Sluis 11 (2003, 2112);Verval kleiner dan 3m;has_aspect
46D-350-01: Schutsluis Sambeek oost (MWW) (1925, 2034);Spuimogelijkheid door kolk;has_aspect
46D-350-01: Schutsluis Sambeek oost (MWW) (1925, 2034);Eenzijdig kerend;has_aspect
46D-350-01: Schutsluis Sambeek oost (MWW) (1925, 2034);Enkel kerend;has_aspect
46D-350-01: Schutsluis Sambeek oost (MWW) (1925, 2034);Puntdeur;has_aspect
46D-350-01: Schutsluis Sambeek oost (MWW) (1925, 2034);Deurschuiven;has_aspect
46D-350-01: Schutsluis Sambeek oost (MWW) (1925, 2034);Elektromechanisch bewegingswerk deurschuiven;has_aspect
46D-350-01: Schutsluis Sambeek oost (MWW) (1925, 2034);Elektromechanisch bewegingswerk puntdeur;has_aspect
46D-350-01: Schutsluis Sambeek oost (MWW) (1925, 2034);CEMT Va;has_aspect
46D-350-01: Schutsluis Sambeek oost (MWW) (1925, 2034);Middenhoofd;has_aspect
46D-350-01: Schutsluis Sambeek oost (MWW) (1925, 2034);Kolkbreedte tussen 10m en 20m;has_aspect
49D-350-01: Kreekraksluizen (Oostsluis) (1969, 2078);Scheiden zout-zout water;has_aspect
49D-350-01: Kreekraksluizen (Oostsluis) (1969, 2078);Tweezijdig kerend;has_aspect
49D-350-01: Kreekraksluizen (Oostsluis) (1969, 2078);Enkel kerend;has_aspect
49D-350-01: Kreekraksluizen (Oostsluis) (1969, 2078);Hefdeur;has_aspect
49D-350-01: Kreekraksluizen (Oostsluis) (1969, 2078);Omloopriolen;has_aspect
49D-350-01: Kreekraksluizen (Oostsluis) (1969, 2078);Elektromechanisch bewegingswerk hefdeur;has_aspect
49D-350-01: Kreekraksluizen (Oostsluis) (1969, 2078);Elektromechanisch bewegingswerk omloopriool;has_aspect
49D-350-01: Kreekraksluizen (Oostsluis) (1969, 2078);Kolkbreedte groter dan 20m;has_aspect
51A-002-01: Sluis IV (1920, 2058);Eenzijdig kerend;has_aspect
51A-002-01: Sluis IV (1920, 2058);Enkel kerend;has_aspect
51A-002-01: Sluis IV (1920, 2058);Puntdeur;has_aspect
51A-002-01: Sluis IV (1920, 2058);Omloopriolen;has_aspect
51A-002-01: Sluis IV (1920, 2058);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
51A-002-01: Sluis IV (1920, 2058);CEMT II (beperkt);has_aspect
51A-002-01: Sluis IV (1920, 2058);Elektrohydraulisch bewegingswerk omloopriool;has_aspect
51A-002-01: Sluis IV (1920, 2058);Kolkbreedte tussen 10m en 20m;has_aspect
51A-002-01: Sluis IV (1920, 2058);Verval kleiner dan 3m;has_aspect
58C-001-04: Sluis Panheel (nieuwe kolk) (1987, 2096);Spuimogelijkheid door kolk;has_aspect
58C-001-04: Sluis Panheel (nieuwe kolk) (1987, 2096);Eenzijdig kerend;has_aspect
58C-001-04: Sluis Panheel (nieuwe kolk) (1987, 2096);Enkel kerend;has_aspect
58C-001-04: Sluis Panheel (nieuwe kolk) (1987, 2096);Puntdeur;has_aspect
58C-001-04: Sluis Panheel (nieuwe kolk) (1987, 2096);Deurschuiven;has_aspect
58C-001-04: Sluis Panheel (nieuwe kolk) (1987, 2096);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
58C-001-04: Sluis Panheel (nieuwe kolk) (1987, 2096);Elektromechanisch bewegingswerk puntdeur;has_aspect
58C-001-04: Sluis Panheel (nieuwe kolk) (1987, 2096);CEMT II;has_aspect
58C-001-04: Sluis Panheel (nieuwe kolk) (1987, 2096);Kolkbreedte tussen 10m en 20m;has_aspect
58C-001-04: Sluis Panheel (nieuwe kolk) (1987, 2096);Verval tussen 6m en 9m;has_aspect
54E-001-04: Middensluis, Terneuzen (MWW) (1910, 2034);Hoogwater keren;has_aspect
54E-001-04: Middensluis, Terneuzen (MWW) (1910, 2034);Spuimogelijkheid door kolk;has_aspect
54E-001-04: Middensluis, Terneuzen (MWW) (1910, 2034);Scheiden zout-zout water;has_aspect
54E-001-04: Middensluis, Terneuzen (MWW) (1910, 2034);Tweezijdig kerend;has_aspect
54E-001-04: Middensluis, Terneuzen (MWW) (1910, 2034);Enkel kerend;has_aspect
54E-001-04: Middensluis, Terneuzen (MWW) (1910, 2034);Roldeur;has_aspect
54E-001-04: Middensluis, Terneuzen (MWW) (1910, 2034);Deurschuiven;has_aspect
54E-001-04: Middensluis, Terneuzen (MWW) (1910, 2034);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
54E-001-04: Middensluis, Terneuzen (MWW) (1910, 2034);Elektromechanisch bewegingswerk roldeur;has_aspect
54E-001-04: Middensluis, Terneuzen (MWW) (1910, 2034);Vloeddeuren;has_aspect
54E-001-04: Middensluis, Terneuzen (MWW) (1910, 2034);Middenhoofd;has_aspect
54E-001-04: Middensluis, Terneuzen (MWW) (1910, 2034);Kolkbreedte groter dan 20m;has_aspect
51E-001-04: Sluis 5 (2009, 2118);Eenzijdig kerend;has_aspect
51E-001-04: Sluis 5 (2009, 2118);Enkel kerend;has_aspect
51E-001-04: Sluis 5 (2009, 2118);Puntdeur;has_aspect
51E-001-04: Sluis 5 (2009, 2118);Deurschuiven;has_aspect
51E-001-04: Sluis 5 (2009, 2118);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
51E-001-04: Sluis 5 (2009, 2118);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
51E-001-04: Sluis 5 (2009, 2118);CEMT II (beperkt);has_aspect
51E-001-04: Sluis 5 (2009, 2118);Kolkbreedte tussen 10m en 20m;has_aspect
51H-004-03: Sluis 10 (2007, 2116);Eenzijdig kerend;has_aspect
51H-004-03: Sluis 10 (2007, 2116);Enkel kerend;has_aspect
51H-004-03: Sluis 10 (2007, 2116);Puntdeur;has_aspect
51H-004-03: Sluis 10 (2007, 2116);Deurschuiven;has_aspect
51H-004-03: Sluis 10 (2007, 2116);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
51H-004-03: Sluis 10 (2007, 2116);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
51H-004-03: Sluis 10 (2007, 2116);CEMT II;has_aspect
51H-004-03: Sluis 10 (2007, 2116);Kolkbreedte kleiner dan 10m;has_aspect
51H-004-03: Sluis 10 (2007, 2116);Verval kleiner dan 3m;has_aspect
58C-002-02: Sluis Maasbracht midden (1962, 2071);Eenzijdig kerend;has_aspect
58C-002-02: Sluis Maasbracht midden (1962, 2071);Enkel kerend;has_aspect
58C-002-02: Sluis Maasbracht midden (1962, 2071);Puntdeur;has_aspect
58C-002-02: Sluis Maasbracht midden (1962, 2071);Omloopriolen;has_aspect
58C-002-02: Sluis Maasbracht midden (1962, 2071);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
58C-002-02: Sluis Maasbracht midden (1962, 2071);CEMT Va;has_aspect
58C-002-02: Sluis Maasbracht midden (1962, 2071);Elektrohydraulisch bewegingswerk omloopriool;has_aspect
58C-002-02: Sluis Maasbracht midden (1962, 2071);Kolkbreedte tussen 10m en 20m;has_aspect
54E-001-07: Westsluis, Terneuzen (1967, 2076);Hoogwater keren;has_aspect
54E-001-07: Westsluis, Terneuzen (1967, 2076);Spuimogelijkheid door kolk;has_aspect
54E-001-07: Westsluis, Terneuzen (1967, 2076);Scheiden zout-zout water;has_aspect
54E-001-07: Westsluis, Terneuzen (1967, 2076);Tweezijdig kerend;has_aspect
54E-001-07: Westsluis, Terneuzen (1967, 2076);Enkel kerend;has_aspect
54E-001-07: Westsluis, Terneuzen (1967, 2076);Roldeur;has_aspect
54E-001-07: Westsluis, Terneuzen (1967, 2076);Omloopriolen;has_aspect
54E-001-07: Westsluis, Terneuzen (1967, 2076);Elektrohydraulisch bewegingswerk roldeur;has_aspect
54E-001-07: Westsluis, Terneuzen (1967, 2076);Elektrohydraulisch bewegingswerk omloopriool;has_aspect
54E-001-07: Westsluis, Terneuzen (1967, 2076);Vloeddeuren;has_aspect
54E-001-07: Westsluis, Terneuzen (1967, 2076);Middenhoofd;has_aspect
54E-001-07: Westsluis, Terneuzen (1967, 2076);Kolkbreedte groter dan 20m;has_aspect
51F-001-04: Sluis 6 (2009, 2118);Eenzijdig kerend;has_aspect
51F-001-04: Sluis 6 (2009, 2118);Enkel kerend;has_aspect
51F-001-04: Sluis 6 (2009, 2118);Puntdeur;has_aspect
51F-001-04: Sluis 6 (2009, 2118);Deurschuiven;has_aspect
51F-001-04: Sluis 6 (2009, 2118);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
51F-001-04: Sluis 6 (2009, 2118);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
51F-001-04: Sluis 6 (2009, 2118);CEMT II;has_aspect
51F-001-04: Sluis 6 (2009, 2118);Kolkbreedte tussen 10m en 20m;has_aspect
58D-350-01: Sluis Roermond (MWW) (1926, 2035);Spuimogelijkheid door kolk;has_aspect
58D-350-01: Sluis Roermond (MWW) (1926, 2035);Eenzijdig kerend;has_aspect
58D-350-01: Sluis Roermond (MWW) (1926, 2035);Enkel kerend;has_aspect
58D-350-01: Sluis Roermond (MWW) (1926, 2035);Puntdeur;has_aspect
58D-350-01: Sluis Roermond (MWW) (1926, 2035);Omloopriolen;has_aspect
58D-350-01: Sluis Roermond (MWW) (1926, 2035);Elektromechanisch bewegingswerk puntdeur;has_aspect
58D-350-01: Sluis Roermond (MWW) (1926, 2035);CEMT Va;has_aspect
58D-350-01: Sluis Roermond (MWW) (1926, 2035);Elektromechanisch bewegingswerk omloopriool;has_aspect
58D-350-01: Sluis Roermond (MWW) (1926, 2035);Middenhoofd;has_aspect
58D-350-01: Sluis Roermond (MWW) (1926, 2035);Kolkbreedte tussen 10m en 20m;has_aspect
58A-351-01: Sluis Hulsen (MWW) (1932, 2032);Eenzijdig kerend;has_aspect
58A-351-01: Sluis Hulsen (MWW) (1932, 2032);Enkel kerend;has_aspect
58A-351-01: Sluis Hulsen (MWW) (1932, 2032);Puntdeur;has_aspect
58A-351-01: Sluis Hulsen (MWW) (1932, 2032);Omloopriolen;has_aspect
58A-351-01: Sluis Hulsen (MWW) (1932, 2032);Elektromechanisch bewegingswerk puntdeur;has_aspect
58A-351-01: Sluis Hulsen (MWW) (1932, 2032);CEMT II;has_aspect
58A-351-01: Sluis Hulsen (MWW) (1932, 2032);Elektromechanisch bewegingswerk omloopriool;has_aspect
58A-351-01: Sluis Hulsen (MWW) (1932, 2032);Kolkbreedte kleiner dan 10m;has_aspect
58A-001-01: Sluis 13 (2003, 2112);Eenzijdig kerend;has_aspect
58A-001-01: Sluis 13 (2003, 2112);Enkel kerend;has_aspect
58A-001-01: Sluis 13 (2003, 2112);Puntdeur;has_aspect
58A-001-01: Sluis 13 (2003, 2112);Deurschuiven;has_aspect
58A-001-01: Sluis 13 (2003, 2112);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
58A-001-01: Sluis 13 (2003, 2112);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
58A-001-01: Sluis 13 (2003, 2112);CEMT II;has_aspect
58A-001-01: Sluis 13 (2003, 2112);Kolkbreedte kleiner dan 10m;has_aspect
58A-001-01: Sluis 13 (2003, 2112);Verval kleiner dan 3m;has_aspect
58E-350-03: Schutsluis Belfeld (midden) (1968, 2077);Spuimogelijkheid door kolk;has_aspect
58E-350-03: Schutsluis Belfeld (midden) (1968, 2077);Eenzijdig kerend;has_aspect
58E-350-03: Schutsluis Belfeld (midden) (1968, 2077);Enkel kerend;has_aspect
58E-350-03: Schutsluis Belfeld (midden) (1968, 2077);Puntdeur;has_aspect
58E-350-03: Schutsluis Belfeld (midden) (1968, 2077);Deurschuiven;has_aspect
58E-350-03: Schutsluis Belfeld (midden) (1968, 2077);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
58E-350-03: Schutsluis Belfeld (midden) (1968, 2077);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
58E-350-03: Schutsluis Belfeld (midden) (1968, 2077);CEMT Va;has_aspect
58E-350-03: Schutsluis Belfeld (midden) (1968, 2077);Kolkbreedte tussen 10m en 20m;has_aspect
58D-001-01: Sluis Heel west (1971, 2076);Eenzijdig kerend;has_aspect
58D-001-01: Sluis Heel west (1971, 2076);Enkel kerend;has_aspect
58D-001-01: Sluis Heel west (1971, 2076);Puntdeur;has_aspect
58D-001-01: Sluis Heel west (1971, 2076);Omloopriolen;has_aspect
58D-001-01: Sluis Heel west (1971, 2076);Elektromechanisch bewegingswerk puntdeur;has_aspect
58D-001-01: Sluis Heel west (1971, 2076);CEMT Va;has_aspect
58D-001-01: Sluis Heel west (1971, 2076);Kolkbreedte tussen 10m en 20m;has_aspect
58E-350-01: Schutsluis Belfeld oost (oude sluis) (MWW) (1926, 2035);Spuimogelijkheid door kolk;has_aspect
58E-350-01: Schutsluis Belfeld oost (oude sluis) (MWW) (1926, 2035);Eenzijdig kerend;has_aspect
58E-350-01: Schutsluis Belfeld oost (oude sluis) (MWW) (1926, 2035);Enkel kerend;has_aspect
58E-350-01: Schutsluis Belfeld oost (oude sluis) (MWW) (1926, 2035);Puntdeur;has_aspect
58E-350-01: Schutsluis Belfeld oost (oude sluis) (MWW) (1926, 2035);Deurschuiven;has_aspect
58E-350-01: Schutsluis Belfeld oost (oude sluis) (MWW) (1926, 2035);Elektromechanisch bewegingswerk deurschuiven;has_aspect
58E-350-01: Schutsluis Belfeld oost (oude sluis) (MWW) (1926, 2035);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
58E-350-01: Schutsluis Belfeld oost (oude sluis) (MWW) (1926, 2035);CEMT Va;has_aspect
58E-350-01: Schutsluis Belfeld oost (oude sluis) (MWW) (1926, 2035);Kolkbreedte tussen 10m en 20m;has_aspect
51H-357-01: Sluis Helmond (1989, 2098);Eenzijdig kerend;has_aspect
51H-357-01: Sluis Helmond (1989, 2098);Enkel kerend;has_aspect
51H-357-01: Sluis Helmond (1989, 2098);Puntdeur;has_aspect
51H-357-01: Sluis Helmond (1989, 2098);Deurschuiven;has_aspect
51H-357-01: Sluis Helmond (1989, 2098);Elektromechanisch bewegingswerk deurschuiven;has_aspect
51H-357-01: Sluis Helmond (1989, 2098);Elektromechanisch bewegingswerk puntdeur;has_aspect
51H-357-01: Sluis Helmond (1989, 2098);CEMT II;has_aspect
51H-357-01: Sluis Helmond (1989, 2098);Kolkbreedte tussen 10m en 20m;has_aspect
57F-001-01: Sluis 12 (2007, 2116);Eenzijdig kerend;has_aspect
57F-001-01: Sluis 12 (2007, 2116);Enkel kerend;has_aspect
57F-001-01: Sluis 12 (2007, 2116);Puntdeur;has_aspect
57F-001-01: Sluis 12 (2007, 2116);Deurschuiven;has_aspect
57F-001-01: Sluis 12 (2007, 2116);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
57F-001-01: Sluis 12 (2007, 2116);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
57F-001-01: Sluis 12 (2007, 2116);CEMT II;has_aspect
57F-001-01: Sluis 12 (2007, 2116);Kolkbreedte kleiner dan 10m;has_aspect
57F-001-01: Sluis 12 (2007, 2116);Verval kleiner dan 3m;has_aspect
58A-002-01: Sluis 15 (1930, 2051);Spuimogelijkheid door kolk;has_aspect
58A-002-01: Sluis 15 (1930, 2051);Eenzijdig kerend;has_aspect
58A-002-01: Sluis 15 (1930, 2051);Enkel kerend;has_aspect
58A-002-01: Sluis 15 (1930, 2051);Puntdeur;has_aspect
58A-002-01: Sluis 15 (1930, 2051);Omloopriolen;has_aspect
58A-002-01: Sluis 15 (1930, 2051);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
58A-002-01: Sluis 15 (1930, 2051);CEMT II;has_aspect
58A-002-01: Sluis 15 (1930, 2051);Elektromechanisch bewegingswerk omloopriool;has_aspect
58A-002-01: Sluis 15 (1930, 2051);Kolkbreedte tussen 10m en 20m;has_aspect
58A-002-01: Sluis 15 (1930, 2051);Verval tussen 3m en 6m;has_aspect
58D-001-02: Sluis Heel oost (1971, 2076);Eenzijdig kerend;has_aspect
58D-001-02: Sluis Heel oost (1971, 2076);Enkel kerend;has_aspect
58D-001-02: Sluis Heel oost (1971, 2076);Puntdeur;has_aspect
58D-001-02: Sluis Heel oost (1971, 2076);Omloopriolen;has_aspect
58D-001-02: Sluis Heel oost (1971, 2076);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
58D-001-02: Sluis Heel oost (1971, 2076);CEMT Va;has_aspect
58D-001-02: Sluis Heel oost (1971, 2076);Kolkbreedte tussen 10m en 20m;has_aspect
48E-001-01: Zandkreeksluis (1958, 2067);Hoogwater keren;has_aspect
48E-001-01: Zandkreeksluis (1958, 2067);Spuimogelijkheid door kolk;has_aspect
48E-001-01: Zandkreeksluis (1958, 2067);Tweezijdig kerend;has_aspect
48E-001-01: Zandkreeksluis (1958, 2067);Enkel kerend;has_aspect
48E-001-01: Zandkreeksluis (1958, 2067);Vierkantkerende puntdeuren;has_aspect
48E-001-01: Zandkreeksluis (1958, 2067);Deurschuiven;has_aspect
48E-001-01: Zandkreeksluis (1958, 2067);Elektromechanisch bewegingswerk deurschuiven;has_aspect
48E-001-01: Zandkreeksluis (1958, 2067);Elektromechanisch bewegingswerk puntdeur;has_aspect
48E-001-01: Zandkreeksluis (1958, 2067);CEMT Va;has_aspect
48E-001-01: Zandkreeksluis (1958, 2067);Kolkbreedte tussen 10m en 20m;has_aspect
60A-001-02: Sluis Born oost (1958, 2067);Spuimogelijkheid door kolk;has_aspect
60A-001-02: Sluis Born oost (1958, 2067);Eenzijdig kerend;has_aspect
60A-001-02: Sluis Born oost (1958, 2067);Enkel kerend;has_aspect
60A-001-02: Sluis Born oost (1958, 2067);Puntdeur;has_aspect
60A-001-02: Sluis Born oost (1958, 2067);Omloopriolen;has_aspect
60A-001-02: Sluis Born oost (1958, 2067);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
60A-001-02: Sluis Born oost (1958, 2067);CEMT Va;has_aspect
60A-001-02: Sluis Born oost (1958, 2067);Elektrohydraulisch bewegingswerk omloopriool;has_aspect
60A-001-02: Sluis Born oost (1958, 2067);Kolkbreedte tussen 10m en 20m;has_aspect
58C-002-01: Sluis Maasbracht oost (1962, 2071);Eenzijdig kerend;has_aspect
58C-002-01: Sluis Maasbracht oost (1962, 2071);Enkel kerend;has_aspect
58C-002-01: Sluis Maasbracht oost (1962, 2071);Puntdeur;has_aspect
58C-002-01: Sluis Maasbracht oost (1962, 2071);Omloopriolen;has_aspect
58C-002-01: Sluis Maasbracht oost (1962, 2071);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
58C-002-01: Sluis Maasbracht oost (1962, 2071);CEMT Va;has_aspect
58C-002-01: Sluis Maasbracht oost (1962, 2071);Elektrohydraulisch bewegingswerk omloopriool;has_aspect
58C-002-01: Sluis Maasbracht oost (1962, 2071);Kolkbreedte tussen 10m en 20m;has_aspect
54E-001-01: Oostsluis, Terneuzen (1966, 2075);Hoogwater keren;has_aspect
54E-001-01: Oostsluis, Terneuzen (1966, 2075);Spuimogelijkheid door kolk;has_aspect
54E-001-01: Oostsluis, Terneuzen (1966, 2075);Scheiden zout-zout water;has_aspect
54E-001-01: Oostsluis, Terneuzen (1966, 2075);Tweezijdig kerend;has_aspect
54E-001-01: Oostsluis, Terneuzen (1966, 2075);Enkel kerend;has_aspect
54E-001-01: Oostsluis, Terneuzen (1966, 2075);Vierkantkerende puntdeuren;has_aspect
54E-001-01: Oostsluis, Terneuzen (1966, 2075);Deurschuiven;has_aspect
54E-001-01: Oostsluis, Terneuzen (1966, 2075);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
54E-001-01: Oostsluis, Terneuzen (1966, 2075);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
54E-001-01: Oostsluis, Terneuzen (1966, 2075);Vloeddeuren;has_aspect
54E-001-01: Oostsluis, Terneuzen (1966, 2075);Middenhoofd;has_aspect
54E-001-01: Oostsluis, Terneuzen (1966, 2075);Kolkbreedte groter dan 20m;has_aspect
54E-001-01: Oostsluis, Terneuzen (1966, 2075);Verval tussen 3m en 6m;has_aspect
58E-350-02: Schutsluis Belfeld west (1968, 2077);Spuimogelijkheid door kolk;has_aspect
58E-350-02: Schutsluis Belfeld west (1968, 2077);Eenzijdig kerend;has_aspect
58E-350-02: Schutsluis Belfeld west (1968, 2077);Enkel kerend;has_aspect
58E-350-02: Schutsluis Belfeld west (1968, 2077);Puntdeur;has_aspect
58E-350-02: Schutsluis Belfeld west (1968, 2077);Deurschuiven;has_aspect
58E-350-02: Schutsluis Belfeld west (1968, 2077);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
58E-350-02: Schutsluis Belfeld west (1968, 2077);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
58E-350-02: Schutsluis Belfeld west (1968, 2077);CEMT Va;has_aspect
58E-350-02: Schutsluis Belfeld west (1968, 2077);Kolkbreedte tussen 10m en 20m;has_aspect
49D-350-02: Kreekraksluizen (Westsluis) (1969, 2078);Scheiden zout-zout water;has_aspect
49D-350-02: Kreekraksluizen (Westsluis) (1969, 2078);Tweezijdig kerend;has_aspect
49D-350-02: Kreekraksluizen (Westsluis) (1969, 2078);Dubbel kerend;has_aspect
49D-350-02: Kreekraksluizen (Westsluis) (1969, 2078);Hefdeur;has_aspect
49D-350-02: Kreekraksluizen (Westsluis) (1969, 2078);Omloopriolen;has_aspect
49D-350-02: Kreekraksluizen (Westsluis) (1969, 2078);Elektromechanisch bewegingswerk hefdeur;has_aspect
49D-350-02: Kreekraksluizen (Westsluis) (1969, 2078);Elektromechanisch bewegingswerk omloopriool;has_aspect
49D-350-02: Kreekraksluizen (Westsluis) (1969, 2078);Kolkbreedte groter dan 20m;has_aspect
48H-353-02: Hansweert Westelijke sluis (1988, 2097);Hoogwater keren;has_aspect
48H-353-02: Hansweert Westelijke sluis (1988, 2097);Tweezijdig kerend;has_aspect
48H-353-02: Hansweert Westelijke sluis (1988, 2097);Enkel kerend;has_aspect
48H-353-02: Hansweert Westelijke sluis (1988, 2097);Roldeur;has_aspect
48H-353-02: Hansweert Westelijke sluis (1988, 2097);Deurschuiven;has_aspect
48H-353-02: Hansweert Westelijke sluis (1988, 2097);Elektromechanisch bewegingswerk deurschuiven;has_aspect
48H-353-02: Hansweert Westelijke sluis (1988, 2097);Elektromechanisch bewegingswerk roldeur;has_aspect
48H-353-02: Hansweert Westelijke sluis (1988, 2097);Kolkbreedte groter dan 20m;has_aspect
48H-353-01: Hansweert Oostelijke sluis (1988, 2097);Hoogwater keren;has_aspect
48H-353-01: Hansweert Oostelijke sluis (1988, 2097);Tweezijdig kerend;has_aspect
48H-353-01: Hansweert Oostelijke sluis (1988, 2097);Enkel kerend;has_aspect
48H-353-01: Hansweert Oostelijke sluis (1988, 2097);Roldeur;has_aspect
48H-353-01: Hansweert Oostelijke sluis (1988, 2097);Deurschuiven;has_aspect
48H-353-01: Hansweert Oostelijke sluis (1988, 2097);Elektromechanisch bewegingswerk deurschuiven;has_aspect
48H-353-01: Hansweert Oostelijke sluis (1988, 2097);Elektromechanisch bewegingswerk roldeur;has_aspect
48H-353-01: Hansweert Oostelijke sluis (1988, 2097);Kolkbreedte groter dan 20m;has_aspect
40C-004-01: Sluis Weurt west (1977, 2086);Hoogwater keren;has_aspect
40C-004-01: Sluis Weurt west (1977, 2086);Spuimogelijkheid door kolk;has_aspect
40C-004-01: Sluis Weurt west (1977, 2086);Tweezijdig kerend;has_aspect
40C-004-01: Sluis Weurt west (1977, 2086);Enkel kerend;has_aspect
40C-004-01: Sluis Weurt west (1977, 2086);Hefdeur;has_aspect
40C-004-01: Sluis Weurt west (1977, 2086);Deurschuiven;has_aspect
40C-004-01: Sluis Weurt west (1977, 2086);Elektromechanisch bewegingswerk deurschuiven;has_aspect
40C-004-01: Sluis Weurt west (1977, 2086);Elektromechanisch bewegingswerk hefdeur;has_aspect
40C-004-01: Sluis Weurt west (1977, 2086);CEMT Vb;has_aspect
40C-004-01: Sluis Weurt west (1977, 2086);Middenhoofd;has_aspect
40C-004-01: Sluis Weurt west (1977, 2086);Kolkbreedte tussen 10m en 20m;has_aspect
40C-004-01: Sluis Weurt west (1977, 2086);Verval tussen 6m en 9m;has_aspect
58D-002-01: Sluis Linne (MWW) (1921, 2035);Spuimogelijkheid door kolk;has_aspect
58D-002-01: Sluis Linne (MWW) (1921, 2035);Eenzijdig kerend;has_aspect
58D-002-01: Sluis Linne (MWW) (1921, 2035);Enkel kerend;has_aspect
58D-002-01: Sluis Linne (MWW) (1921, 2035);Puntdeur;has_aspect
58D-002-01: Sluis Linne (MWW) (1921, 2035);Omloopriolen;has_aspect
58D-002-01: Sluis Linne (MWW) (1921, 2035);Elektromechanisch bewegingswerk puntdeur;has_aspect
58D-002-01: Sluis Linne (MWW) (1921, 2035);CEMT Va;has_aspect
58D-002-01: Sluis Linne (MWW) (1921, 2035);Elektromechanisch bewegingswerk omloopriool;has_aspect
58D-002-01: Sluis Linne (MWW) (1921, 2035);Middenhoofd;has_aspect
58D-002-01: Sluis Linne (MWW) (1921, 2035);Kolkbreedte tussen 10m en 20m;has_aspect
45B-001-01: Sluis Sint Andries (MWW) (1934, 2043);Hoogwater keren;has_aspect
45B-001-01: Sluis Sint Andries (MWW) (1934, 2043);Spuimogelijkheid door kolk;has_aspect
45B-001-01: Sluis Sint Andries (MWW) (1934, 2043);Tweezijdig kerend;has_aspect
45B-001-01: Sluis Sint Andries (MWW) (1934, 2043);Enkel kerend;has_aspect
45B-001-01: Sluis Sint Andries (MWW) (1934, 2043);Hefdeur;has_aspect
45B-001-01: Sluis Sint Andries (MWW) (1934, 2043);Via deur;has_aspect
45B-001-01: Sluis Sint Andries (MWW) (1934, 2043);Elektromechanisch bewegingswerk hefdeur;has_aspect
45B-001-01: Sluis Sint Andries (MWW) (1934, 2043);CEMT Va;has_aspect
45B-001-01: Sluis Sint Andries (MWW) (1934, 2043);Kolkbreedte tussen 10m en 20m;has_aspect
45B-001-01: Sluis Sint Andries (MWW) (1934, 2043);Verval tussen 3m en 6m;has_aspect
43C-002-02: Krammersluizencomplex 2e Duwvaartsluis (Noord) (1987, 2096);Hoogwater keren;has_aspect
43C-002-02: Krammersluizencomplex 2e Duwvaartsluis (Noord) (1987, 2096);Spuimogelijkheid door kolk;has_aspect
