id,GlobalDockQ,Rank
4BXR_A_4BXR_C,0.81,003
4BXR_A_4BXR_C,0.79,004
4BXR_A_4BXR_C,0.79,005
4C2D_A_4C2D_E,0.12,001
4C2D_A_4C2D_E,0.13,002
4C2D_A_4C2D_E,0.14,003
4C2D_A_4C2D_E,0.15,004
4C2D_A_4C2D_E,0.17,005
4C5E_ABCD_4C5E_E,0.08,001
4C5E_ABCD_4C5E_E,0.1,002
4C5E_ABCD_4C5E_E,0.03,003
4C5E_ABCD_4C5E_E,0.02,004
4C5E_ABCD_4C5E_E,0.02,005
4C95_A_4C95_D,0.94,001
4C95_A_4C95_D,0.94,002
4C95_A_4C95_D,0.94,003
4C95_A_4C95_D,0.93,004
4C95_A_4C95_D,0.93,005
4CAA_A_4CAA_B,0.91,001
4CAA_A_4CAA_B,0.91,002
4CAA_A_4CAA_B,0.91,003
4CAA_A_4CAA_B,0.91,004
4CAA_A_4CAA_B,0.91,005
4CAY_AB_4CAY_C,0.83,001
4CAY_AB_4CAY_C,0.82,002
4CAY_AB_4CAY_C,0.79,003
4CAY_AB_4CAY_C,0.78,004
4CAY_AB_4CAY_C,0.78,005
4CQO_AC_4CQO_B,0.01,001
4CQO_AC_4CQO_B,0.03,002
4CQO_AC_4CQO_B,0.04,003
4CQO_AC_4CQO_B,0.03,004
4CQO_AC_4CQO_B,0.03,005
4D2L_A_4D2L_B,0.8,001
4D2L_A_4D2L_B,0.8,002
4D2L_A_4D2L_B,0.81,003
4D2L_A_4D2L_B,0.82,004
4D2L_A_4D2L_B,0.82,005
4EN2_CauthM_4EN2_authD,0.61,001
4EN2_CauthM_4EN2_authD,0.6,002
4EN2_CauthM_4EN2_authD,0.33,003
4EN2_CauthM_4EN2_authD,0.7,004
4EN2_CauthM_4EN2_authD,0.29,005
4EQF_A_4EQF_B,0.92,001
4EQF_A_4EQF_B,0.9,002
4EQF_A_4EQF_B,0.9,003
4EQF_A_4EQF_B,0.89,004
4EQF_A_4EQF_B,0.91,005
4EZZ_A_4EZZ_B,0.24,001
4EZZ_A_4EZZ_B,0.24,002
4EZZ_A_4EZZ_B,0.24,003
4EZZ_A_4EZZ_B,0.24,004
4EZZ_A_4EZZ_B,0.24,005
4FQ3_A_4FQ3_B,0.87,001
4FQ3_A_4FQ3_B,0.87,002
4FQ3_A_4FQ3_B,0.84,003
4FQ3_A_4FQ3_B,0.89,004
4FQ3_A_4FQ3_B,0.88,005
4GF3_A_4GF3_B,0.63,001
4GF3_A_4GF3_B,0.63,002
4GF3_A_4GF3_B,0.61,003
4GF3_A_4GF3_B,0.61,004
4GF3_A_4GF3_B,0.61,005
4GGD_A_4GGD_C,0.55,001
4GGD_A_4GGD_C,0.58,002
4GGD_A_4GGD_C,0.61,003
4GGD_A_4GGD_C,0.61,004
4GGD_A_4GGD_C,0.56,005
4GH4_ABC_4GH4_D,0.13,001
4GH4_ABC_4GH4_D,0.13,002
4GH4_ABC_4GH4_D,0.13,003
4GH4_ABC_4GH4_D,0.11,004
4GH4_ABC_4GH4_D,0.13,005
4GMN_authA_4GMN_authB,0.31,001
4GMN_authA_4GMN_authB,0.32,002
4GMN_authA_4GMN_authB,0.33,003
4GMN_authA_4GMN_authB,0.32,004
4GMN_authA_4GMN_authB,0.33,005
4HH6_A_4HH6_authZ,0.76,001
4HH6_A_4HH6_authZ,0.75,002
4HH6_A_4HH6_authZ,0.75,003
4HH6_A_4HH6_authZ,0.74,004
4HH6_A_4HH6_authZ,0.7,005
4HRE_AauthEauthF_4HRE_authG,0.44,001
4HRE_AauthEauthF_4HRE_authG,0.45,002
4HRE_AauthEauthF_4HRE_authG,0.18,003
4HRE_AauthEauthF_4HRE_authG,0.18,004
4HRE_AauthEauthF_4HRE_authG,0.17,005
4HTP_A_4HTP_C,0.03,001
4HTP_A_4HTP_C,0.03,002
4HTP_A_4HTP_C,0.03,003
4HTP_A_4HTP_C,0.03,004
4HTP_A_4HTP_C,0.03,005
4IFL_authX_4IFL_authP,0.79,001
4IFL_authX_4IFL_authP,0.3,002
4IFL_authX_4IFL_authP,0.31,003
4IFL_authX_4IFL_authP,0.31,004
4IFL_authX_4IFL_authP,0.3,005
4IKN_A_4IKN_B,0.93,001
4IKN_A_4IKN_B,0.93,002
4IKN_A_4IKN_B,0.94,003
4IKN_A_4IKN_B,0.96,004
4IKN_A_4IKN_B,0.93,005
4IOI_ABauthE_4IOI_authC,0.16,001
4IOI_ABauthE_4IOI_authC,0.17,002
4IOI_ABauthE_4IOI_authC,0.17,003
4IOI_ABauthE_4IOI_authC,0.17,004
4IOI_ABauthE_4IOI_authC,0.17,005
4J2C_AC_4J2C_B,0.09,001
4J2C_AC_4J2C_B,0.31,002
4J2C_AC_4J2C_B,0.1,003
4J2C_AC_4J2C_B,0.29,004
4J2C_AC_4J2C_B,0.29,005
4J73_A_4J73_B,0.03,001
4J73_A_4J73_B,0.03,002
4J73_A_4J73_B,0.04,003
4J73_A_4J73_B,0.03,004
4J73_A_4J73_B,0.06,005
4J8G_B_4J8G_C,0.34,001
4J8G_B_4J8G_C,0.55,002
4J8G_B_4J8G_C,0.34,003
4J8G_B_4J8G_C,0.02,004
4J8G_B_4J8G_C,0.02,005
4J8S_A_4J8S_B,0.31,001
4J8S_A_4J8S_B,0.3,002
4J8S_A_4J8S_B,0.37,003
4J8S_A_4J8S_B,0.17,004
4J8S_A_4J8S_B,0.23,005
4JIF_A_4JIF_B,0.92,001
4JIF_A_4JIF_B,0.92,002
4JIF_A_4JIF_B,0.92,003
4JIF_A_4JIF_B,0.92,004
4JIF_A_4JIF_B,0.91,005
4JMR_D_4JMR_E,0.92,001
4JMR_D_4JMR_E,0.92,002
4JMR_D_4JMR_E,0.93,003
4JMR_D_4JMR_E,0.92,004
4JMR_D_4JMR_E,0.92,005
4JO9_B_4JO9_A,0.48,001
4JO9_B_4JO9_A,0.47,002
4JO9_B_4JO9_A,0.49,003
4JO9_B_4JO9_A,0.54,004
4JO9_B_4JO9_A,0.49,005
4JOL_AC_4JOL_E,0.91,001
4JOL_AC_4JOL_E,0.91,002
4JOL_AC_4JOL_E,0.91,003
4JOL_AC_4JOL_E,0.91,004
4JOL_AC_4JOL_E,0.33,005
4K0U_A_4K0U_B,0.95,001
4K0U_A_4K0U_B,0.95,002
4K0U_A_4K0U_B,0.94,003
4K0U_A_4K0U_B,0.95,004
4K0U_A_4K0U_B,0.94,005
4K72_A_4K72_C,0.88,001
4K72_A_4K72_C,0.91,002
4K72_A_4K72_C,0.88,003
4K72_A_4K72_C,0.88,004
4K72_A_4K72_C,0.66,005
4K8Y_A_4K8Y_B,0.92,001
4K8Y_A_4K8Y_B,0.92,002
4K8Y_A_4K8Y_B,0.91,003
4K8Y_A_4K8Y_B,0.36,004
4K8Y_A_4K8Y_B,0.39,005
4LEB_A_4LEB_B,0.02,001
4LEB_A_4LEB_B,0.02,002
4LEB_A_4LEB_B,0.02,003
4LEB_A_4LEB_B,0.02,004
4LEB_A_4LEB_B,0.03,005
4LNP_A_4LNP_B,0.78,001
4LNP_A_4LNP_B,0.79,002
4LNP_A_4LNP_B,0.74,003
4LNP_A_4LNP_B,0.16,004
4LNP_A_4LNP_B,0.12,005
4M1Z_A_4M1Z_C,0.12,001
4M1Z_A_4M1Z_C,0.04,002
4M1Z_A_4M1Z_C,0.14,003
4M1Z_A_4M1Z_C,0.12,004
4M1Z_A_4M1Z_C,0.15,005
4M91_A_4M91_B,0.22,001
4M91_A_4M91_B,0.19,002
4M91_A_4M91_B,0.21,003
4M91_A_4M91_B,0.18,004
4M91_A_4M91_B,0.21,005
4MDR_A_4MDR_B,0.03,001
4MDR_A_4MDR_B,0.03,002
4MDR_A_4MDR_B,0.03,003
4MDR_A_4MDR_B,0.03,004
4MDR_A_4MDR_B,0.04,005
4MJH_A_4MJH_B,0.19,001
4MJH_A_4MJH_B,0.2,002
4MJH_A_4MJH_B,0.2,003
4MJH_A_4MJH_B,0.2,004
4MJH_A_4MJH_B,0.21,005
4MKQ_A_4MKQ_C,0.03,001
4MKQ_A_4MKQ_C,0.03,002
4MKQ_A_4MKQ_C,0.04,003
4MKQ_A_4MKQ_C,0.02,004
4MKQ_A_4MKQ_C,0.02,005
4MLI_AauthC_4MLI_authB,0.43,001
4MLI_AauthC_4MLI_authB,0.05,002
4MLI_AauthC_4MLI_authB,0.24,003
4MLI_AauthC_4MLI_authB,0.24,004
4MLI_AauthC_4MLI_authB,0.18,005
4MQV_AC_4MQV_B,0.32,001
4MQV_AC_4MQV_B,0.32,002
4MQV_AC_4MQV_B,0.33,003
4MQV_AC_4MQV_B,0.32,004
4MQV_AC_4MQV_B,0.32,005
4MVI_A_4MVI_B,0.46,001
4MVI_A_4MVI_B,0.46,002
4MVI_A_4MVI_B,0.38,003
4MVI_A_4MVI_B,0.47,004
4MVI_A_4MVI_B,0.14,005
4N3Y_BC_4N3Y_A,0.33,001
4N3Y_BC_4N3Y_A,0.34,002
4N3Y_BC_4N3Y_A,0.34,003
4N3Y_BC_4N3Y_A,0.34,004
4N3Y_BC_4N3Y_A,0.33,005
4NIQ_A_4NIQ_authC,0.95,001
4NIQ_A_4NIQ_authC,0.96,002
4NIQ_A_4NIQ_authC,0.96,003
4NIQ_A_4NIQ_authC,0.96,004
4NIQ_A_4NIQ_authC,0.96,005
4P0A_A_4P0A_B,0.9,001
4P0A_A_4P0A_B,0.38,002
4P0A_A_4P0A_B,0.48,003
4P0A_A_4P0A_B,0.34,004
4P0A_A_4P0A_B,0.42,005
4P6Z_authM_4P6Z_authT,0.46,001
4P6Z_authM_4P6Z_authT,0.63,002
4P6Z_authM_4P6Z_authT,0.03,003
4P6Z_authM_4P6Z_authT,0.04,004
4P6Z_authM_4P6Z_authT,0.06,005
4Q13_AB_4Q13_C,0.9,001
4Q13_AB_4Q13_C,0.89,002
4Q13_AB_4Q13_C,0.9,003
4Q13_AB_4Q13_C,0.89,004
4Q13_AB_4Q13_C,0.9,005
4QFQ_A_4QFQ_B,0.92,001
4QFQ_A_4QFQ_B,0.92,002
4QFQ_A_4QFQ_B,0.92,003
4QFQ_A_4QFQ_B,0.93,004
4QFQ_A_4QFQ_B,0.92,005
4QH7_AB_4QH7_C,0.61,001
4QH7_AB_4QH7_C,0.58,002
4QH7_AB_4QH7_C,0.59,003
4QH7_AB_4QH7_C,0.64,004
4QH7_AB_4QH7_C,0.64,005
4QMF_authB_4QMF_authA,0.94,001
4QMF_authB_4QMF_authA,0.94,002
4QMF_authB_4QMF_authA,0.92,003
4QMF_authB_4QMF_authA,0.94,004
4QMF_authB_4QMF_authA,0.94,005
4QOY_ABD_4QOY_E,0.11,001
4QOY_ABD_4QOY_E,0.23,002
4QOY_ABD_4QOY_E,0.21,003
4QOY_ABD_4QOY_E,0.24,004
4QOY_ABD_4QOY_E,0.2,005
4RQZ_A_4RQZ_D,0.61,001
4RQZ_A_4RQZ_D,0.65,002
4RQZ_A_4RQZ_D,0.64,003
4RQZ_A_4RQZ_D,0.68,004
4RQZ_A_4RQZ_D,0.62,005
4RT4_ABCD_4RT4_E,0.54,001
4RT4_ABCD_4RT4_E,0.54,002
4RT4_ABCD_4RT4_E,0.89,003
4RT4_ABCD_4RT4_E,0.54,004
4RT4_ABCD_4RT4_E,0.54,005
4RXH_authB_4RXH_authA,0.03,001
4RXH_authB_4RXH_authA,0.03,002
4RXH_authB_4RXH_authA,0.03,003
4RXH_authB_4RXH_authA,0.03,004
4RXH_authB_4RXH_authA,0.03,005
4TKN_AB_4TKN_D,0.31,001
4TKN_AB_4TKN_D,0.32,002
4TKN_AB_4TKN_D,0.32,003
4TKN_AB_4TKN_D,0.31,004
4TKN_AB_4TKN_D,0.13,005
4TQ1_A_4TQ1_B,0.9,001
4TQ1_A_4TQ1_B,0.93,002
4TQ1_A_4TQ1_B,0.91,003
4TQ1_A_4TQ1_B,0.91,004
4TQ1_A_4TQ1_B,0.91,005
4TZO_AC_4TZO_B,0.38,001
4TZO_AC_4TZO_B,0.39,002
4TZO_AC_4TZO_B,0.38,003
4TZO_AC_4TZO_B,0.43,004
4TZO_AC_4TZO_B,0.08,005
4U0C_A_4U0C_B,0.38,001
4U0C_A_4U0C_B,0.43,002
4U0C_A_4U0C_B,0.29,003
4U0C_A_4U0C_B,0.42,004
4U0C_A_4U0C_B,0.35,005
4U1E_authGauthI_4U1E_B,0.17,001
4U1E_authGauthI_4U1E_B,0.17,002
4U1E_authGauthI_4U1E_B,0.17,003
4U1E_authGauthI_4U1E_B,0.17,004
4U1E_authGauthI_4U1E_B,0.17,005
4U7E_authB_4U7E_authA,0.7,001
4U7E_authB_4U7E_authA,0.7,002
4U7E_authB_4U7E_authA,0.7,003
4U7E_authB_4U7E_authA,0.73,004
4U7E_authB_4U7E_authA,0.7,005
4U7I_A_4U7I_B,0.91,001
4U7I_A_4U7I_B,0.92,002
4U7I_A_4U7I_B,0.93,003
4U7I_A_4U7I_B,0.9,004
4U7I_A_4U7I_B,0.92,005
4U7Y_A_4U7Y_B,0.88,001
4U7Y_A_4U7Y_B,0.88,002
4U7Y_A_4U7Y_B,0.88,003
4U7Y_A_4U7Y_B,0.88,004
4U7Y_A_4U7Y_B,0.89,005
4UEA_ACE_4UEA_B,0.16,001
4UEA_ACE_4UEA_B,0.07,002
4UEA_ACE_4UEA_B,0.02,003
4UEA_ACE_4UEA_B,0.03,004
4UEA_ACE_4UEA_B,0.03,005
4UF2_A_4UF2_B,0.68,001
4UF2_A_4UF2_B,0.68,002
4UF2_A_4UF2_B,0.67,003
4UF2_A_4UF2_B,0.68,004
4UF2_A_4UF2_B,0.66,005
4UQY_A_4UQY_B,0.96,001
4UQY_A_4UQY_B,0.94,002
4UQY_A_4UQY_B,0.93,003
4UQY_A_4UQY_B,0.94,004
4UQY_A_4UQY_B,0.93,005
4WJ7_A_4WJ7_authW,0.77,001
4WJ7_A_4WJ7_authW,0.76,002
4WJ7_A_4WJ7_authW,0.77,003
4WJ7_A_4WJ7_authW,0.75,004
4WJ7_A_4WJ7_authW,0.75,005
4WJW_B_4WJW_authP,0.01,001
4WJW_B_4WJW_authP,0.01,002
4WJW_B_4WJW_authP,0.01,003
4WJW_B_4WJW_authP,0.01,004
4WJW_B_4WJW_authP,0.01,005
4WSI_A_4WSI_authX,0.55,001
4WSI_A_4WSI_authX,0.49,002
4WSI_A_4WSI_authX,0.44,003
4WSI_A_4WSI_authX,0.48,004
4WSI_A_4WSI_authX,0.5,005
4X1V_A_4X1V_B,0.41,001
4X1V_A_4X1V_B,0.46,002
4X1V_A_4X1V_B,0.34,003
4X1V_A_4X1V_B,0.37,004
4X1V_A_4X1V_B,0.41,005
4X2H_A_4X2H_C,0.02,001
4X2H_A_4X2H_C,0.04,002
4X2H_A_4X2H_C,0.04,003
4X2H_A_4X2H_C,0.05,004
4X2H_A_4X2H_C,0.6,005
4XAL_A_4XAL_B,0.11,001
4XAL_A_4XAL_B,0.24,002
4XAL_A_4XAL_B,0.23,003
4XAL_A_4XAL_B,0.21,004
4XAL_A_4XAL_B,0.14,005
4XEV_AauthD_4XEV_C,0.26,001
4XEV_AauthD_4XEV_C,0.02,002
4XEV_AauthD_4XEV_C,0.26,003
4XEV_AauthD_4XEV_C,0.26,004
4XEV_AauthD_4XEV_C,0.32,005
4XOA_authA_4XOA_authB,0.93,001
4XOA_authA_4XOA_authB,0.94,002
4XOA_authA_4XOA_authB,0.93,003
4XOA_authA_4XOA_authB,0.94,004
4XOA_authA_4XOA_authB,0.92,005
4XPM_BC_4XPM_A,0.77,001
4XPM_BC_4XPM_A,0.74,002
4XPM_BC_4XPM_A,0.74,003
4XPM_BC_4XPM_A,0.75,004
4XPM_BC_4XPM_A,0.72,005
4YF9_ACDF_4YF9_B,0.07,001
4YF9_ACDF_4YF9_B,0.07,002
4YF9_ACDF_4YF9_B,0.06,003
4YF9_ACDF_4YF9_B,0.07,004
4YF9_ACDF_4YF9_B,0.03,005
4YJE_A_4YJE_B,0.5,001
4YJE_A_4YJE_B,0.52,002
4YJE_A_4YJE_B,0.59,003
4YJE_A_4YJE_B,0.16,004
4YJE_A_4YJE_B,0.16,005
4YL6_A_4YL6_B,0.94,001
4YL6_A_4YL6_B,0.95,002
4YL6_A_4YL6_B,0.95,003
4YL6_A_4YL6_B,0.95,004
4YL6_A_4YL6_B,0.96,005
4YNL_AB_4YNL_C,0.57,001
4YNL_AB_4YNL_C,0.33,002
4YNL_AB_4YNL_C,0.33,003
4YNL_AB_4YNL_C,0.34,004
4YNL_AB_4YNL_C,0.33,005
4YWC_AauthB_4YWC_authC,0.22,001
4YWC_AauthB_4YWC_authC,0.22,002
4YWC_AauthB_4YWC_authC,0.22,003
4YWC_AauthB_4YWC_authC,0.21,004
4YWC_AauthB_4YWC_authC,0.22,005
4Z0U_A_4Z0U_authD,0.95,001
4Z0U_A_4Z0U_authD,0.95,002
4Z0U_A_4Z0U_authD,0.02,003
4Z0U_A_4Z0U_authD,0.02,004
4Z0U_A_4Z0U_authD,0.03,005
4Z0X_AB_4Z0X_C,0.76,001
4Z0X_AB_4Z0X_C,0.77,002
4Z0X_AB_4Z0X_C,0.69,003
4Z0X_AB_4Z0X_C,0.62,004
4Z0X_AB_4Z0X_C,0.4,005
4Z2O_A_4Z2O_authP,0.17,001
4Z2O_A_4Z2O_authP,0.2,002
4Z2O_A_4Z2O_authP,0.15,003
4Z2O_A_4Z2O_authP,0.18,004
4Z2O_A_4Z2O_authP,0.16,005
4Z8M_AB_4Z8M_C,0.32,001
4Z8M_AB_4Z8M_C,0.38,002
4Z8M_AB_4Z8M_C,0.37,003
4Z8M_AB_4Z8M_C,0.32,004
4Z8M_AB_4Z8M_C,0.08,005
4Z96_A_4Z96_authC,0.73,001
4Z96_A_4Z96_authC,0.29,002
4Z96_A_4Z96_authC,0.47,003
4Z96_A_4Z96_authC,0.31,004
4Z96_A_4Z96_authC,0.74,005
4ZJ7_A_4ZJ7_B,0.09,001
4ZJ7_A_4ZJ7_B,0.09,002
4ZJ7_A_4ZJ7_B,0.12,003
4ZJ7_A_4ZJ7_B,0.11,004
4ZJ7_A_4ZJ7_B,0.15,005
4ZOX_A_4ZOX_B,0.84,001
4ZOX_A_4ZOX_B,0.83,002
4ZOX_A_4ZOX_B,0.9,003
4ZOX_A_4ZOX_B,0.88,004
4ZOX_A_4ZOX_B,0.22,005
4ZOZ_authB_4ZOZ_authC,0.87,001
4ZOZ_authB_4ZOZ_authC,0.86,002
4ZOZ_authB_4ZOZ_authC,0.85,003
4ZOZ_authB_4ZOZ_authC,0.86,004
4ZOZ_authB_4ZOZ_authC,0.91,005
4ZRI_A_4ZRI_C,0.97,001
4ZRI_A_4ZRI_C,0.98,002
4ZRI_A_4ZRI_C,0.98,003
4ZRI_A_4ZRI_C,0.98,004
4ZRI_A_4ZRI_C,0.98,005
5A2P_A_5A2P_E,0.75,001
5A2P_A_5A2P_E,0.75,002
5A2P_A_5A2P_E,0.73,003
5A2P_A_5A2P_E,0.03,004
5A2P_A_5A2P_E,0.03,005
5ANR_AB_5ANR_C,0.59,001
5ANR_AB_5ANR_C,0.56,002
5ANR_AB_5ANR_C,0.56,003
5ANR_AB_5ANR_C,0.6,004
5ANR_AB_5ANR_C,0.3,005
5BS2_B_5BS2_authR,0.06,001
5BS2_B_5BS2_authR,0.07,002
5BS2_B_5BS2_authR,0.05,003
5BS2_B_5BS2_authR,0.06,004
5BS2_B_5BS2_authR,0.02,005
5C6D_A_5C6D_C,0.88,001
5C6D_A_5C6D_C,0.86,002
5C6D_A_5C6D_C,0.81,003
5C6D_A_5C6D_C,0.9,004
5C6D_A_5C6D_C,0.89,005
5CFC_ABC_5CFC_D,0.26,001
5CFC_ABC_5CFC_D,0.26,002
5CFC_ABC_5CFC_D,0.35,003
5CFC_ABC_5CFC_D,0.35,004
5CFC_ABC_5CFC_D,0.24,005
5CQY_AB_5CQY_C,0.31,001
5CQY_AB_5CQY_C,0.31,002
5CQY_AB_5CQY_C,0.31,003
5CQY_AB_5CQY_C,0.31,004
5CQY_AB_5CQY_C,0.31,005
5CRW_A_5CRW_B,0.83,001
5CRW_A_5CRW_B,0.22,002
5CRW_A_5CRW_B,0.21,003
5CRW_A_5CRW_B,0.03,004
5CRW_A_5CRW_B,0.02,005
5CWW_B_5CWW_C,0.86,001
5CWW_B_5CWW_C,0.86,002
5CWW_B_5CWW_C,0.84,003
5CWW_B_5CWW_C,0.81,004
5CWW_B_5CWW_C,0.8,005
5CXT_A_5CXT_B,0.94,001
5CXT_A_5CXT_B,0.95,002
5CXT_A_5CXT_B,0.92,003
5CXT_A_5CXT_B,0.92,004
5CXT_A_5CXT_B,0.92,005
5DDZ_A_5DDZ_B,0.83,001
5DDZ_A_5DDZ_B,0.04,002
5DDZ_A_5DDZ_B,0.05,003
5DDZ_A_5DDZ_B,0.05,004
5DDZ_A_5DDZ_B,0.05,005
5DE2_A_5DE2_C,0.83,001
5DE2_A_5DE2_C,0.82,002
5DE2_A_5DE2_C,0.86,003
5DE2_A_5DE2_C,0.11,004
5DE2_A_5DE2_C,0.12,005
5DVN_A_5DVN_B,0.82,001
5DVN_A_5DVN_B,0.39,002
5DVN_A_5DVN_B,0.32,003
5DVN_A_5DVN_B,0.27,004
5DVN_A_5DVN_B,0.27,005
5E6O_AB_5E6O_E,0.03,001
5E6O_AB_5E6O_E,0.19,002
5E6O_AB_5E6O_E,0.18,003
5E6O_AB_5E6O_E,0.03,004
5E6O_AB_5E6O_E,0.2,005
5E9D_ADE_5E9D_C,0.3,001
5E9D_ADE_5E9D_C,0.37,002
5E9D_ADE_5E9D_C,0.33,003
5E9D_ADE_5E9D_C,0.34,004
5E9D_ADE_5E9D_C,0.37,005
5EFT_BD_5EFT_A,0.03,001
5EFT_BD_5EFT_A,0.02,002
5EFT_BD_5EFT_A,0.03,003
5EFT_BD_5EFT_A,0.03,004
5EFT_BD_5EFT_A,0.02,005
5F5U_AB_5F5U_C,0.53,001
5F5U_AB_5F5U_C,0.53,002
5F5U_AB_5F5U_C,0.52,003
5F5U_AB_5F5U_C,0.58,004
5F5U_AB_5F5U_C,0.53,005
5F67_A_5F67_authC,0.89,001
5F67_A_5F67_authC,0.7,002
5F67_A_5F67_authC,0.61,003
5F67_A_5F67_authC,0.64,004
5F67_A_5F67_authC,0.55,005
5FBY_A_5FBY_B,0.56,001
5FBY_A_5FBY_B,0.57,002
5FBY_A_5FBY_B,0.59,003
5FBY_A_5FBY_B,0.58,004
5FBY_A_5FBY_B,0.56,005
5FGY_A_5FGY_B,0.92,001
5FGY_A_5FGY_B,0.8,002
5FGY_A_5FGY_B,0.8,003
5FGY_A_5FGY_B,0.89,004
5FGY_A_5FGY_B,0.8,005
5FJZ_AC_5FJZ_authP,0.12,001
5FJZ_AC_5FJZ_authP,0.25,002
5FJZ_AC_5FJZ_authP,0.33,003
5FJZ_AC_5FJZ_authP,0.21,004
5FJZ_AC_5FJZ_authP,0.1,005
5FRP_AB_5FRP_C,0.24,001
5FRP_AB_5FRP_C,0.24,002
5FRP_AB_5FRP_C,0.26,003
5FRP_AB_5FRP_C,0.28,004
5FRP_AB_5FRP_C,0.14,005
5FRQ_A_5FRQ_authG,0.26,001
5FRQ_A_5FRQ_authG,0.35,002
5FRQ_A_5FRQ_authG,0.35,003
5FRQ_A_5FRQ_authG,0.35,004
5FRQ_A_5FRQ_authG,0.33,005
5FT1_A_5FT1_C,0.05,001
5FT1_A_5FT1_C,0.05,002
5FT1_A_5FT1_C,0.05,003
5FT1_A_5FT1_C,0.05,004
5FT1_A_5FT1_C,0.06,005
5GLF_A_5GLF_B,0.81,001
5GLF_A_5GLF_B,0.77,002
5GLF_A_5GLF_B,0.76,003
5GLF_A_5GLF_B,0.73,004
5GLF_A_5GLF_B,0.04,005
5GLH_A_5GLH_B,0.86,001
5GLH_A_5GLH_B,0.87,002
5GLH_A_5GLH_B,0.87,003
5GLH_A_5GLH_B,0.86,004
5GLH_A_5GLH_B,0.75,005
5GMJ_B_5GMJ_C,0.56,001
5GMJ_B_5GMJ_C,0.5,002
5GMJ_B_5GMJ_C,0.54,003
5GMJ_B_5GMJ_C,0.51,004
5GMJ_B_5GMJ_C,0.56,005
5GTB_A_5GTB_B,0.8,001
5GTB_A_5GTB_B,0.82,002
5GTB_A_5GTB_B,0.84,003
5GTB_A_5GTB_B,0.75,004
5GTB_A_5GTB_B,0.71,005
5GTU_A_5GTU_B,0.92,001
5GTU_A_5GTU_B,0.93,002
5GTU_A_5GTU_B,0.9,003
5GTU_A_5GTU_B,0.92,004
5GTU_A_5GTU_B,0.92,005
5H5Z_A_5H5Z_C,0.82,001
5H5Z_A_5H5Z_C,0.82,002
5H5Z_A_5H5Z_C,0.83,003
5H5Z_A_5H5Z_C,0.8,004
5H5Z_A_5H5Z_C,0.78,005
5H94_AE_5H94_C,0.3,001
5H94_AE_5H94_C,0.3,002
5H94_AE_5H94_C,0.3,003
5H94_AE_5H94_C,0.3,004
5H94_AE_5H94_C,0.27,005
5HF1_A_5HF1_B,0.71,001
5HF1_A_5HF1_B,0.7,002
5HF1_A_5HF1_B,0.65,003
5HF1_A_5HF1_B,0.55,004
5HF1_A_5HF1_B,0.67,005
5HKH_AC_5HKH_B,0.32,001
5HKH_AC_5HKH_B,0.32,002
5HKH_AC_5HKH_B,0.31,003
5HKH_AC_5HKH_B,0.31,004
5HKH_AC_5HKH_B,0.04,005
5HYC_AB_5HYC_C,0.66,001
5HYC_AB_5HYC_C,0.65,002
5HYC_AB_5HYC_C,0.62,003
5HYC_AB_5HYC_C,0.32,004
5HYC_AB_5HYC_C,0.32,005
5IG9_AB_5IG9_I,0.89,001
5IG9_AB_5IG9_I,0.89,002
5IG9_AB_5IG9_I,0.9,003
5IG9_AB_5IG9_I,0.9,004
5IG9_AB_5IG9_I,0.29,005
5IGO_AauthD_5IGO_authU,0.28,001
5IGO_AauthD_5IGO_authU,0.07,002
5IGO_AauthD_5IGO_authU,0.27,003
5IGO_AauthD_5IGO_authU,0.06,004
5IGO_AauthD_5IGO_authU,0.08,005
5IRO_AH_5IRO_B,0.33,001
5IRO_AH_5IRO_B,0.27,002
5IRO_AH_5IRO_B,0.3,003
5IRO_AH_5IRO_B,0.27,004
5IRO_AH_5IRO_B,0.26,005
5IZ2_B_5IZ2_authZ,0.04,001
5IZ2_B_5IZ2_authZ,0.23,002
5IZ2_B_5IZ2_authZ,0.06,003
5IZ2_B_5IZ2_authZ,0.07,004
5IZ2_B_5IZ2_authZ,0.15,005
5IZU_AC_5IZU_B,0.07,001
5IZU_AC_5IZU_B,0.05,002
5IZU_AC_5IZU_B,0.04,003
5IZU_AC_5IZU_B,0.04,004
5IZU_AC_5IZU_B,0.06,005
5J3Q_AC_5J3Q_B,0.24,001
5J3Q_AC_5J3Q_B,0.24,002
5J3Q_AC_5J3Q_B,0.25,003
5J3Q_AC_5J3Q_B,0.25,004
5J3Q_AC_5J3Q_B,0.24,005
5JCY_A_5JCY_B,0.91,001
5JCY_A_5JCY_B,0.91,002
5JCY_A_5JCY_B,0.93,003
5JCY_A_5JCY_B,0.92,004
5JCY_A_5JCY_B,0.93,005
5JEM_AauthBG_5JEM_authC,0.23,001
5JEM_AauthBG_5JEM_authC,0.22,002
5JEM_AauthBG_5JEM_authC,0.28,003
5JEM_AauthBG_5JEM_authC,0.18,004
5JEM_AauthBG_5JEM_authC,0.38,005
5JUB_A_5JUB_C,0.71,001
5JUB_A_5JUB_C,0.67,002
5JUB_A_5JUB_C,0.69,003
5JUB_A_5JUB_C,0.7,004
5JUB_A_5JUB_C,0.57,005
5KOA_B_5KOA_authD,0.64,001
5KOA_B_5KOA_authD,0.64,002
5KOA_B_5KOA_authD,0.65,003
5KOA_B_5KOA_authD,0.65,004
